Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2926703,-,-,-,40.41,67.22,0,490,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,9,18,1,30,17.8,16,23,17,0,-4.1000000000000005,16,23,0,17,0.28500000000000003,22.26,87.62,0.27,959,1.3,265,0.9
2018,9,18,2,30,21.3,89,360,174,0,-4.3,89,360,0,174,0.28400000000000003,17.62,76.44,0.27,960,1.3,264,1.2000000000000002
2018,9,18,3,30,25.3,131,570,368,0,-4.4,131,570,0,368,0.28300000000000003,13.700000000000001,65.43,0.27,960,1.3,285,1.3
2018,9,18,4,30,28.5,155,686,547,0,-4.6000000000000005,155,686,0,547,0.281,11.17,55.21,0.27,960,1.4000000000000001,318,1.2000000000000002
2018,9,18,5,30,30.700000000000003,169,754,688,0,-5.1000000000000005,169,754,0,688,0.28,9.49,46.52,0.27,960,1.4000000000000001,334,1.5
2018,9,18,6,30,32.2,261,632,741,0,-5.5,261,632,0,741,0.279,8.46,40.52,0.27,960,1.5,339,1.9000000000000001
2018,9,18,7,30,33.1,268,637,766,0,-5.800000000000001,268,637,0,766,0.277,7.84,38.56,0.27,959,1.5,341,2.2
2018,9,18,8,30,33.6,266,616,729,0,-6,266,616,0,729,0.277,7.51,41.25,0.27,959,1.5,345,2.4000000000000004
2018,9,18,9,30,33.800000000000004,242,583,634,1,-6.1000000000000005,242,583,0,634,0.277,7.390000000000001,47.79,0.27,959,1.6,352,2.6
2018,9,18,10,30,33.4,220,495,491,3,-6,232,280,0,385,0.277,7.61,56.79,0.27,959,1.6,179,2.7
2018,9,18,11,30,32,171,359,310,0,-5.800000000000001,171,359,0,310,0.278,8.39,67.2,0.27,959,1.6,6,2.2
2018,9,18,12,30,28.5,95,150,126,0,-5.300000000000001,95,150,0,126,0.28,10.59,78.29,0.27,959,1.6,16,1.5
2018,9,18,13,30,25.200000000000003,0,0,0,0,-4.9,0,0,0,0,0.28200000000000003,13.290000000000001,89.36,0.27,959,1.6,23,1.2000000000000002
2018,9,18,14,30,23.8,0,0,0,0,-4.6000000000000005,0,0,0,0,0.28300000000000003,14.74,101.11,0.27,960,1.5,25,1.2000000000000002
2018,9,18,15,30,23,0,0,0,1,-4.4,0,0,0,0,0.28300000000000003,15.69,112.01,0.27,960,1.5,22,1.2000000000000002
2018,9,18,16,30,22.3,0,0,0,3,-4.3,0,0,0,0,0.28200000000000003,16.54,122.01,0.27,960,1.6,14,1.1
2018,9,18,17,30,21.700000000000003,0,0,0,0,-4.2,0,0,0,0,0.28200000000000003,17.31,130.38,0.27,959,1.6,181,1.1
2018,9,18,18,30,21.1,0,0,0,0,-4,0,0,0,0,0.28200000000000003,18.2,136.07,0.27,959,1.6,346,1.1
2018,9,18,19,30,20.6,0,0,0,0,-3.8000000000000003,0,0,0,0,0.28300000000000003,19.02,137.92000000000002,0.27,959,1.6,331,1
2018,9,18,20,30,20.1,0,0,0,0,-3.6,0,0,0,0,0.28300000000000003,20.02,135.42000000000002,0.27,959,1.6,318,1
2018,9,18,21,30,19.900000000000002,0,0,0,0,-3.3000000000000003,0,0,0,0,0.28400000000000003,20.7,129.24,0.27,959,1.6,307,0.9
2018,9,18,22,30,19.900000000000002,0,0,0,0,-3.1,0,0,0,0,0.28500000000000003,21.04,120.56,0.27,959,1.6,294,0.8
2018,9,18,23,30,19.900000000000002,0,0,0,0,-2.9000000000000004,0,0,0,0,0.28500000000000003,21.25,110.39,0.27,959,1.6,288,0.8
2018,9,19,0,30,19.200000000000003,0,0,0,4,-2.9000000000000004,0,0,0,0,0.28700000000000003,22.27,99.4,0.27,960,1.5,270,1.1
2018,9,19,1,30,20.1,8,1,8,4,-2.9000000000000004,5,0,3,5,0.289,20.97,87.79,0.27,960,1.5,266,1.2000000000000002
2018,9,19,2,30,23.200000000000003,109,191,154,3,-3,38,0,3,38,0.29,17.21,76.63,0.27,960,1.4000000000000001,267,1.7000000000000002
2018,9,19,3,30,27,176,402,341,1,-3.1,176,402,0,341,0.291,13.71,65.64,0.27,961,1.4000000000000001,289,1.5
2018,9,19,4,30,30.200000000000003,212,540,518,2,-2.7,233,330,0,420,0.291,11.68,55.45,0.27,961,1.4000000000000001,326,0.9
2018,9,19,5,30,32.2,230,626,659,0,-3,230,626,0,659,0.291,10.23,46.81,0.27,960,1.4000000000000001,327,1.1
2018,9,19,6,30,33.4,283,591,730,0,-3.3000000000000003,283,591,0,730,0.292,9.31,40.87,0.27,960,1.4000000000000001,305,1.5
2018,9,19,7,30,34.2,289,600,756,0,-3.7,289,600,0,756,0.292,8.68,38.95,0.27,959,1.4000000000000001,296,2.1
2018,9,19,8,30,34.6,288,575,717,0,-3.8000000000000003,288,575,0,717,0.293,8.38,41.65,0.27,958,1.4000000000000001,292,2.6
2018,9,19,9,30,34.5,283,498,615,0,-3.8000000000000003,283,498,0,615,0.293,8.47,48.160000000000004,0.27,958,1.5,290,3
2018,9,19,10,30,33.800000000000004,256,390,467,2,-3.6,219,335,0,401,0.294,8.94,57.14,0.27,958,1.5,290,3.3000000000000003
2018,9,19,11,30,32.300000000000004,199,231,288,7,-3.4000000000000004,199,231,5,288,0.294,9.86,67.53,0.27,958,1.5,293,2.9000000000000004
2018,9,19,12,30,28.900000000000002,92,49,102,7,-3.3000000000000003,92,49,5,102,0.294,12.05,78.61,0.27,958,1.6,298,1.9000000000000001
2018,9,19,13,30,25.5,0,0,0,7,-3.5,0,0,0,0,0.295,14.540000000000001,89.64,0.27,958,1.6,302,1.5
2018,9,19,14,30,23.8,0,0,0,3,-3.8000000000000003,0,0,0,0,0.297,15.69,101.43,0.27,959,1.6,304,1.5
2018,9,19,15,30,22.6,0,0,0,3,-4.2,0,0,0,0,0.298,16.43,112.35000000000001,0.27,959,1.6,306,1.5
2018,9,19,16,30,21.700000000000003,0,0,0,0,-4.4,0,0,0,0,0.298,17.09,122.37,0.27,959,1.6,307,1.4000000000000001
2018,9,19,17,30,20.700000000000003,0,0,0,0,-4.4,0,0,0,0,0.298,18.18,130.77,0.27,959,1.6,304,1.5
2018,9,19,18,30,20,0,0,0,7,-4.1000000000000005,0,0,0,0,0.297,19.39,136.47,0.27,959,1.6,298,1.8
2018,9,19,19,30,19.6,0,0,0,0,-3.3000000000000003,0,0,0,0,0.298,21,138.31,0.27,959,1.6,295,2.4000000000000004
2018,9,19,20,30,19,0,0,0,7,-1.8,0,0,0,0,0.299,24.38,135.76,0.27,959,1.6,297,3
2018,9,19,21,30,18.3,0,0,0,7,0.30000000000000004,0,0,0,0,0.3,29.73,129.53,0.27,959,1.7000000000000002,300,3
2018,9,19,22,30,17.8,0,0,0,4,2.4000000000000004,0,0,0,0,0.301,35.72,120.8,0.27,960,1.9000000000000001,302,2.6
2018,9,19,23,30,17.7,0,0,0,7,4,0,0,0,0,0.301,40.21,110.60000000000001,0.27,960,2,301,2.4000000000000004
2018,9,20,0,30,17.6,0,0,0,7,5,0,0,0,0,0.302,43.46,99.59,0.27,961,2.2,298,1.5
2018,9,20,1,30,18.3,3,0,3,7,5.6000000000000005,3,0,5,3,0.303,43.18,87.96000000000001,0.27,961,2.3000000000000003,296,1.4000000000000001
2018,9,20,2,30,20.1,113,112,138,7,5.800000000000001,113,112,5,138,0.303,39.19,76.81,0.27,961,2.4000000000000004,287,2
2018,9,20,3,30,22.900000000000002,181,354,326,4,6.1000000000000005,31,0,0,31,0.302,33.75,65.84,0.27,962,2.4000000000000004,279,2.8000000000000003
2018,9,20,4,30,25.400000000000002,201,540,505,4,6.4,165,3,0,167,0.299,29.62,55.69,0.27,962,2.4000000000000004,274,3.5
2018,9,20,5,30,27.200000000000003,205,650,648,4,6.800000000000001,86,0,0,86,0.295,27.36,47.1,0.27,961,2.4000000000000004,267,4.1000000000000005
2018,9,20,6,30,27.900000000000002,234,651,724,4,7.2,70,0,0,70,0.293,27.09,41.22,0.27,961,2.5,259,4.800000000000001
2018,9,20,7,30,27.700000000000003,262,625,745,4,7.6000000000000005,164,4,0,167,0.291,28.11,39.34,0.27,961,2.5,251,5.4
2018,9,20,8,30,27.1,276,575,703,3,7.7,108,0,3,108,0.29,29.26,42.04,0.27,961,2.5,243,5.7
2018,9,20,9,30,26.700000000000003,265,519,608,1,7.4,265,519,0,608,0.29,29.310000000000002,48.54,0.27,960,2.4000000000000004,240,5.6000000000000005
2018,9,20,10,30,26.400000000000002,231,435,465,4,6.7,46,0,0,46,0.291,28.580000000000002,57.5,0.27,960,2.2,243,5.300000000000001
2018,9,20,11,30,25.8,177,309,293,3,5.800000000000001,149,55,0,169,0.291,27.7,67.86,0.27,961,2,251,5
2018,9,20,12,30,24.3,92,117,115,0,4.4,92,117,0,115,0.292,27.64,78.93,0.27,961,1.8,259,3.8000000000000003
2018,9,20,13,30,22,0,0,0,0,2.9000000000000004,0,0,0,0,0.293,28.560000000000002,89.91,0.27,962,1.7000000000000002,267,2.6
2018,9,20,14,30,20.1,0,0,0,0,1.4000000000000001,0,0,0,0,0.294,28.810000000000002,101.76,0.27,962,1.5,275,2.1
2018,9,20,15,30,18.7,0,0,0,0,0,0,0,0,0,0.295,28.35,112.69,0.27,963,1.5,276,1.8
2018,9,20,16,30,17.5,0,0,0,0,-1,0,0,0,0,0.295,28.41,122.73,0.27,963,1.5,273,1.6
2018,9,20,17,30,16.5,0,0,0,0,-1.4000000000000001,0,0,0,0,0.295,29.37,131.15,0.27,963,1.6,271,1.4000000000000001
2018,9,20,18,30,15.700000000000001,0,0,0,0,-1.5,0,0,0,0,0.295,30.86,136.87,0.27,963,1.6,275,1.2000000000000002
2018,9,20,19,30,15,0,0,0,0,-1.2000000000000002,0,0,0,0,0.296,32.94,138.69,0.27,963,1.7000000000000002,284,1.1
2018,9,20,20,30,14.600000000000001,0,0,0,0,-0.6000000000000001,0,0,0,0,0.297,35.24,136.11,0.27,963,1.7000000000000002,297,1.1
2018,9,20,21,30,14.200000000000001,0,0,0,0,0.2,0,0,0,0,0.297,38.35,129.81,0.27,963,1.6,310,1
2018,9,20,22,30,14,0,0,0,0,1,0,0,0,0,0.298,41.06,121.04,0.27,964,1.6,316,0.9
2018,9,20,23,30,13.9,0,0,0,0,1.6,0,0,0,0,0.299,43.21,110.81,0.27,964,1.6,318,0.8
2018,9,21,0,30,13.700000000000001,0,0,0,0,2,0,0,0,0,0.301,45.15,99.78,0.26,964,1.5,308,0.7000000000000001
2018,9,21,1,30,14.5,6,0,6,0,2.3000000000000003,6,0,0,6,0.302,43.82,88.13,0.26,965,1.5,300,0.9
2018,9,21,2,30,17,102,197,146,0,2.7,102,197,0,146,0.303,38.29,77,0.26,965,1.6,294,1.1
2018,9,21,3,30,20,162,420,333,0,3.4000000000000004,162,420,0,333,0.304,33.38,66.05,0.26,966,1.6,284,1.4000000000000001
2018,9,21,4,30,22.3,195,559,508,0,3.2,195,559,0,508,0.302,28.64,55.93,0.26,966,1.6,276,1.9000000000000001
2018,9,21,5,30,24,213,642,647,0,2.8000000000000003,213,642,0,647,0.299,25.01,47.39,0.26,965,1.6,275,2.3000000000000003
2018,9,21,6,30,25.400000000000002,232,666,730,0,2.5,232,666,0,730,0.295,22.52,41.56,0.26,965,1.6,278,2.7
2018,9,21,7,30,26.3,244,666,756,0,2.3000000000000003,244,666,0,756,0.292,21.13,39.730000000000004,0.26,964,1.6,283,3
2018,9,21,8,30,26.8,244,640,716,0,2.4000000000000004,244,640,0,716,0.29,20.57,42.44,0.26,964,1.6,290,3.3000000000000003
2018,9,21,9,30,26.8,187,685,637,0,2.5,187,685,0,637,0.29,20.71,48.910000000000004,0.26,964,1.6,296,3.4000000000000004
2018,9,21,10,30,26.3,166,609,490,0,2.5,166,609,0,490,0.29,21.47,57.85,0.26,964,1.6,304,3.4000000000000004
2018,9,21,11,30,25.3,135,466,308,0,2.6,135,466,0,308,0.291,22.85,68.19,0.26,964,1.6,313,3.1
2018,9,21,12,30,22.700000000000003,81,210,120,0,2.5,81,210,0,120,0.292,26.580000000000002,79.25,0.26,964,1.6,326,2.2
2018,9,21,13,30,19.900000000000002,0,0,0,0,2.4000000000000004,0,0,0,0,0.293,31.23,90.18,0.26,964,1.6,339,1.5
2018,9,21,14,30,18.3,0,0,0,0,2.1,0,0,0,0,0.294,33.9,102.08,0.26,965,1.6,348,1.4000000000000001
2018,9,21,15,30,17.2,0,0,0,0,1.8,0,0,0,0,0.294,35.5,113.03,0.26,965,1.6,355,1.3
2018,9,21,16,30,16.2,0,0,0,0,1.5,0,0,0,0,0.294,37.09,123.09,0.26,965,1.5,179,1.1
2018,9,21,17,30,15.4,0,0,0,0,1.3,0,0,0,0,0.295,38.56,131.53,0.26,965,1.5,179,1
2018,9,21,18,30,14.700000000000001,0,0,0,0,1.2000000000000002,0,0,0,0,0.296,40,137.27,0.26,965,1.5,353,1
2018,9,21,19,30,14,0,0,0,0,1.1,0,0,0,0,0.297,41.480000000000004,139.08,0.26,965,1.5,345,1
2018,9,21,20,30,13.4,0,0,0,0,1,0,0,0,0,0.297,42.69,136.45,0.26,965,1.5,342,1
2018,9,21,21,30,12.9,0,0,0,0,0.9,0,0,0,0,0.297,43.800000000000004,130.1,0.26,965,1.4000000000000001,341,1
2018,9,21,22,30,12.600000000000001,0,0,0,0,0.9,0,0,0,0,0.296,44.660000000000004,121.28,0.26,965,1.4000000000000001,341,0.9
2018,9,21,23,30,12.4,0,0,0,0,0.9,0,0,0,0,0.296,45.51,111.01,0.26,965,1.4000000000000001,340,0.9
2018,9,22,0,30,12.100000000000001,0,0,0,0,1,0,0,0,0,0.296,46.75,99.97,0.27,965,1.4000000000000001,329,0.9
2018,9,22,1,30,13.4,10,5,10,0,1.1,10,5,0,10,0.297,43.13,88.3,0.27,965,1.4000000000000001,321,1.1
2018,9,22,2,30,16.400000000000002,86,324,158,0,1.1,86,324,0,158,0.297,35.64,77.19,0.27,965,1.4000000000000001,328,1.6
2018,9,22,3,30,19.900000000000002,128,550,350,0,1.1,128,550,0,350,0.298,28.48,66.26,0.27,965,1.4000000000000001,176,2.2
2018,9,22,4,30,22.700000000000003,154,671,527,0,1,154,671,0,527,0.298,23.93,56.18,0.27,965,1.4000000000000001,10,2.5
2018,9,22,5,30,24.3,170,734,664,0,1.2000000000000002,170,734,0,664,0.299,21.93,47.69,0.27,965,1.5,183,2.6
2018,9,22,6,30,25.400000000000002,225,684,734,0,1.2000000000000002,225,684,0,734,0.299,20.61,41.92,0.27,965,1.4000000000000001,356,2.7
2018,9,22,7,30,26.3,224,701,761,0,1.1,224,701,0,761,0.299,19.37,40.12,0.27,964,1.4000000000000001,352,2.7
2018,9,22,8,30,26.700000000000003,214,696,725,0,0.8,214,696,0,725,0.299,18.580000000000002,42.84,0.27,964,1.4000000000000001,351,2.8000000000000003
2018,9,22,9,30,26.700000000000003,234,582,613,0,0.5,234,582,0,613,0.3,18.150000000000002,49.29,0.27,963,1.4000000000000001,352,2.8000000000000003
2018,9,22,10,30,26.3,202,506,469,0,0.30000000000000004,202,506,0,469,0.3,18.25,58.2,0.27,963,1.4000000000000001,356,2.9000000000000004
2018,9,22,11,30,25.200000000000003,155,372,291,2,0.1,126,368,0,261,0.3,19.19,68.52,0.27,963,1.4000000000000001,181,2.8000000000000003
2018,9,22,12,30,22.5,82,149,109,0,-0.1,82,149,0,109,0.301,22.27,79.57000000000001,0.27,964,1.4000000000000001,7,2
2018,9,22,13,30,19.6,0,0,0,0,-0.4,0,0,0,0,0.302,26.16,91.05,0.27,964,1.4000000000000001,13,1.4000000000000001
2018,9,22,14,30,18.2,0,0,0,0,-0.5,0,0,0,0,0.303,28.2,102.4,0.27,965,1.3,17,1.5
2018,9,22,15,30,17.2,0,0,0,0,-0.6000000000000001,0,0,0,0,0.303,29.97,113.36,0.27,965,1.3,22,1.4000000000000001
2018,9,22,16,30,16.5,0,0,0,0,-0.4,0,0,0,0,0.303,31.740000000000002,123.44,0.27,965,1.3,28,1.2000000000000002
2018,9,22,17,30,16,0,0,0,0,-0.1,0,0,1,0,0.304,33.5,131.91,0.27,964,1.3,33,1.1
2018,9,22,18,30,15.700000000000001,0,0,0,0,0.30000000000000004,0,0,1,0,0.304,35.11,137.67000000000002,0.27,964,1.3,32,1
2018,9,22,19,30,15.5,0,0,0,0,0.7000000000000001,0,0,1,0,0.304,36.49,139.46,0.27,964,1.3,21,0.9
2018,9,22,20,30,15,0,0,0,0,1,0,0,1,0,0.304,38.64,136.79,0.27,964,1.4000000000000001,184,0.9
2018,9,22,21,30,14.5,0,0,0,0,1.5,0,0,1,0,0.304,41.21,130.39000000000001,0.27,964,1.4000000000000001,348,1
2018,9,22,22,30,14,0,0,0,0,1.9000000000000001,0,0,1,0,0.304,43.96,121.52,0.27,964,1.4000000000000001,338,1
2018,9,22,23,30,13.700000000000001,0,0,0,0,2.3000000000000003,0,0,1,0,0.304,46.2,111.22,0.27,964,1.5,335,1
2018,9,23,0,30,13.4,0,0,0,0,2.7,0,0,1,0,0.304,48.36,100.16,0.26,965,1.5,325,0.9
2018,9,23,1,30,14.5,8,3,8,0,3.1,8,3,1,8,0.303,46.2,88.47,0.26,965,1.6,317,0.9
2018,9,23,2,30,17.2,91,277,151,0,3.6,91,277,1,151,0.302,40.42,77.38,0.26,965,1.6,320,1.2000000000000002
2018,9,23,3,30,20.700000000000003,141,497,339,0,4,141,497,1,339,0.302,33.47,66.47,0.26,965,1.6,179,1.8
2018,9,23,4,30,23.400000000000002,170,622,514,0,4.2,170,622,1,514,0.303,28.7,56.42,0.26,965,1.6,25,2.3000000000000003
2018,9,23,5,30,25,188,692,652,0,3.9000000000000004,188,692,1,652,0.303,25.46,47.980000000000004,0.26,965,1.6,13,2.2
2018,9,23,6,30,26.200000000000003,194,735,738,0,3.6,194,735,1,738,0.304,23.2,42.27,0.26,964,1.6,175,2.2
2018,9,23,7,30,27,196,746,763,0,3.3000000000000003,196,746,1,763,0.306,21.71,40.52,0.26,964,1.6,342,2.4000000000000004
2018,9,23,8,30,27.400000000000002,190,736,726,0,3,190,736,1,726,0.308,20.72,43.230000000000004,0.26,963,1.6,334,2.7
2018,9,23,9,30,27.400000000000002,181,693,629,0,2.6,181,693,1,629,0.311,20.25,49.67,0.26,963,1.5,333,3
2018,9,23,10,30,26.900000000000002,155,631,484,0,2.4000000000000004,155,631,1,484,0.313,20.5,58.550000000000004,0.26,963,1.5,336,3
2018,9,23,11,30,25.900000000000002,119,515,304,0,2.2,119,515,1,304,0.312,21.51,68.86,0.26,964,1.5,343,2.9000000000000004
2018,9,23,12,30,23.1,68,281,118,0,2.2,68,281,1,118,0.309,25.330000000000002,79.89,0.26,964,1.5,353,2.1
2018,9,23,13,30,20,0,0,0,0,2.3000000000000003,0,0,1,0,0.307,30.830000000000002,91.37,0.26,965,1.5,183,1.4000000000000001
2018,9,23,14,30,18.6,0,0,0,0,2.5,0,0,1,0,0.307,34.06,102.73,0.26,965,1.5,10,1.3
2018,9,23,15,30,17.6,0,0,0,0,2.7,0,0,0,0,0.307,36.81,113.7,0.26,965,1.4000000000000001,19,1.1
2018,9,23,16,30,17.1,0,0,0,0,2.9000000000000004,0,0,0,0,0.307,38.74,123.8,0.26,965,1.4000000000000001,32,1
2018,9,23,17,30,16.8,0,0,0,0,3.3000000000000003,0,0,0,0,0.306,40.46,132.3,0.26,965,1.3,50,0.8
2018,9,23,18,30,16.6,0,0,0,0,3.6,0,0,0,0,0.305,41.94,138.07,0.26,964,1.3,66,0.7000000000000001
2018,9,23,19,30,16.2,0,0,0,3,3.9000000000000004,0,0,0,0,0.304,43.78,139.85,0.26,964,1.2000000000000002,71,0.5
2018,9,23,20,30,15.700000000000001,0,0,0,2,4,0,0,0,0,0.303,45.58,137.13,0.26,964,1.2000000000000002,212,0.4
2018,9,23,21,30,15.200000000000001,0,0,0,0,4,0,0,0,0,0.302,47.18,130.67000000000002,0.26,964,1.2000000000000002,339,0.5
2018,9,23,22,30,14.600000000000001,0,0,0,0,4,0,0,0,0,0.301,49.11,121.76,0.26,964,1.2000000000000002,322,0.8
2018,9,23,23,30,14.3,0,0,0,0,4.1000000000000005,0,0,0,0,0.301,50.34,111.43,0.26,964,1.2000000000000002,322,0.9
2018,9,24,0,30,13.5,0,0,0,0,4.3,0,0,0,0,0.301,53.68,100.35000000000001,0.26,964,1.2000000000000002,329,1
2018,9,24,1,30,14.4,12,37,12,0,4.6000000000000005,12,37,0,12,0.301,51.74,88.64,0.26,965,1.2000000000000002,335,1.1
2018,9,24,2,30,17.3,64,476,167,0,5,64,476,0,167,0.302,44.19,77.57000000000001,0.26,965,1.3,171,1.6
2018,9,24,3,30,20.700000000000003,92,684,363,0,5.7,92,684,0,363,0.303,37.51,66.69,0.26,966,1.3,16,2.4000000000000004
2018,9,24,4,30,23.3,109,788,543,0,5.300000000000001,109,788,0,543,0.303,31.23,56.67,0.26,966,1.3,26,2.8000000000000003
2018,9,24,5,30,25,120,845,682,0,4.5,120,845,0,682,0.303,26.7,48.28,0.26,965,1.3,24,2.8000000000000003
2018,9,24,6,30,26.3,150,829,760,2,3.9000000000000004,290,441,3,614,0.303,23.59,42.62,0.26,965,1.2000000000000002,20,2.8000000000000003
2018,9,24,7,30,27.200000000000003,150,841,786,7,3.1,262,551,0,679,0.302,21.12,40.910000000000004,0.26,964,1.2000000000000002,17,2.9000000000000004
2018,9,24,8,30,27.700000000000003,144,837,750,2,2.2,307,390,3,590,0.302,19.3,43.63,0.26,964,1.1,14,3.1
2018,9,24,9,30,27.700000000000003,144,782,647,7,1.4000000000000001,248,432,0,526,0.301,18.17,50.050000000000004,0.26,963,1.1,13,3.4000000000000004
2018,9,24,10,30,27.1,125,722,498,7,0.7000000000000001,197,376,0,391,0.301,17.98,58.910000000000004,0.26,963,1.1,15,3.7
2018,9,24,11,30,25.900000000000002,99,602,313,7,0.30000000000000004,135,35,0,147,0.3,18.79,69.19,0.26,964,1.1,19,3.7
2018,9,24,12,30,23.200000000000003,60,354,120,7,0.2,14,0,3,14,0.3,21.830000000000002,80.21000000000001,0.26,964,1.1,24,2.9000000000000004
2018,9,24,13,30,20.3,0,0,0,0,0.2,0,0,0,0,0.3,26.12,91.69,0.26,965,1.1,29,2.2
2018,9,24,14,30,18.7,0,0,0,0,0.30000000000000004,0,0,0,0,0.3,29.05,103.05,0.26,965,1.1,32,2.2
2018,9,24,15,30,17.5,0,0,0,0,0.5,0,0,0,0,0.301,31.7,114.04,0.26,965,1.1,35,1.9000000000000001
2018,9,24,16,30,16.3,0,0,0,0,0.7000000000000001,0,0,0,0,0.301,34.74,124.16,0.26,965,1,36,1.7000000000000002
2018,9,24,17,30,15.4,0,0,0,0,0.9,0,0,0,0,0.301,37.37,132.68,0.26,965,1,36,1.5
2018,9,24,18,30,14.600000000000001,0,0,0,0,1.1,0,0,0,0,0.301,39.800000000000004,138.46,0.26,964,1,33,1.4000000000000001
2018,9,24,19,30,14.100000000000001,0,0,0,0,1.2000000000000002,0,0,0,0,0.302,41.47,140.23,0.26,964,0.9,28,1.3
2018,9,24,20,30,13.600000000000001,0,0,0,0,1.2000000000000002,0,0,0,0,0.303,42.94,137.47,0.26,963,0.9,23,1.2000000000000002
2018,9,24,21,30,13,0,0,0,0,1.2000000000000002,0,0,0,0,0.303,44.6,130.95,0.26,963,0.9,17,1.2000000000000002
2018,9,24,22,30,12.200000000000001,0,0,0,0,1.2000000000000002,0,0,0,0,0.304,46.99,122,0.26,963,0.9,10,1.1
2018,9,24,23,30,11.8,0,0,0,0,1.2000000000000002,0,0,0,0,0.304,48.34,111.63,0.26,963,0.9,6,1.1
2018,9,25,0,30,11.200000000000001,0,0,0,0,1.3,0,0,0,0,0.305,50.550000000000004,100.54,0.26,963,0.8,351,1
2018,9,25,1,30,12.4,11,53,12,0,1.4000000000000001,11,53,0,12,0.305,47.14,88.8,0.26,964,0.8,334,1.3
2018,9,25,2,30,15.3,61,522,171,0,1.5,61,522,0,171,0.304,39.28,77.77,0.26,964,0.8,319,1.8
2018,9,25,3,30,18.900000000000002,87,727,372,0,1.5,87,727,0,372,0.304,31.19,66.9,0.26,964,0.8,333,2.4000000000000004
2018,9,25,4,30,22.400000000000002,103,827,554,0,0.9,103,827,0,554,0.303,24.150000000000002,56.92,0.26,964,0.8,180,2.9000000000000004
2018,9,25,5,30,24.8,113,881,696,0,-1.1,113,881,0,696,0.303,18.1,48.58,0.26,964,0.8,6,3.2
2018,9,25,6,30,26.3,150,846,768,0,-2.5,150,846,0,768,0.303,14.92,42.97,0.26,964,0.8,5,3.3000000000000003
2018,9,25,7,30,27.400000000000002,151,854,793,0,-3.6,151,854,0,793,0.303,12.84,41.300000000000004,0.26,963,0.8,4,3.3000000000000003
2018,9,25,8,30,28,147,842,753,0,-4.6000000000000005,147,842,0,753,0.303,11.52,44.03,0.26,962,0.8,3,3.4000000000000004
2018,9,25,9,30,28,151,778,647,0,-5.4,151,778,0,647,0.304,10.86,50.42,0.26,962,0.8,4,3.4000000000000004
2018,9,25,10,30,27.6,134,704,494,1,-5.9,134,704,0,494,0.305,10.68,59.26,0.26,962,0.8,5,3.4000000000000004
2018,9,25,11,30,26.200000000000003,109,566,307,7,-6.1000000000000005,112,411,0,256,0.305,11.39,69.52,0.26,962,0.8,6,2.9000000000000004
2018,9,25,12,30,22.6,64,296,113,7,-6.1000000000000005,59,105,3,76,0.306,14.17,80.53,0.26,962,0.8,4,1.9000000000000001
2018,9,25,13,30,19.200000000000003,0,0,0,7,-6,0,0,0,0,0.307,17.66,92.01,0.26,962,0.8,181,1.5
2018,9,25,14,30,17.8,0,0,0,7,-5.800000000000001,0,0,0,0,0.308,19.52,103.38,0.26,962,0.9,358,1.5
2018,9,25,15,30,16.900000000000002,0,0,0,7,-5.6000000000000005,0,0,0,0,0.309,20.91,114.37,0.26,962,0.9,354,1.5
2018,9,25,16,30,16,0,0,0,7,-5.5,0,0,0,0,0.309,22.400000000000002,124.52,0.26,962,1,350,1.4000000000000001
2018,9,25,17,30,15.200000000000001,0,0,0,7,-5.300000000000001,0,0,0,0,0.309,23.85,133.06,0.26,962,1,346,1.3
2018,9,25,18,30,14.5,0,0,0,7,-5.2,0,0,0,0,0.308,25.28,138.86,0.26,961,1.1,337,1.1
2018,9,25,19,30,13.9,0,0,0,3,-4.9,0,0,0,0,0.308,26.72,140.62,0.26,961,1.1,324,1
2018,9,25,20,30,13.5,0,0,0,0,-4.800000000000001,0,0,0,0,0.307,27.8,137.81,0.26,960,1.2000000000000002,313,1
